bjd_tdb,flux_rel,flux_rel_err,exptime_s,filter
61026.330302794,0.94006188,0.03720757,1.0000044,g
61026.330314369,0.95173075,0.03771771,1.0000044,g
61026.330325943,0.98187409,0.03939246,1.0000044,g
61026.330337518,0.98096267,0.03845284,1.0000044,g
61026.330349093,1.02081893,0.03931633,1.0000044,g
61026.330360668,1.11754884,0.04016699,1.0000044,g
61026.330372243,0.9755315,0.03793447,1.0000044,g
61026.330383818,1.04524196,0.03846685,1.0000044,g
61026.330395393,1.06563399,0.03953764,1.0000044,g
61026.330406967,1.10464589,0.04012452,1.0000044,g
61026.330418542,1.06405542,0.03894289,1.0000044,g
61026.330430117,1.11500915,0.03885549,1.0000044,g
61026.330441692,1.06097764,0.0386684,1.0000044,g
61026.330453267,1.08105575,0.03887491,1.0000044,g
61026.330464842,1.11348829,0.0394655,1.0000044,g
61026.330476417,0.98950439,0.03762298,1.0000044,g
61026.330487991,1.11662687,0.04074671,1.0000044,g
61026.330499566,1.0567256,0.03914639,1.0000044,g
61026.330511141,1.14902527,0.04002025,1.0000044,g
61026.330522716,0.99999719,0.03906191,1.0000044,g
61026.330534291,1.07906594,0.04079438,1.0000044,g
61026.330545866,1.08007296,0.03961658,1.0000044,g
61026.330557441,1.16578585,0.04078219,1.0000044,g
61026.330569015,1.10048839,0.03973546,1.0000044,g
61026.33058059,1.13189819,0.04035553,1.0000044,g
61026.330592165,1.10279818,0.0399276,1.0000044,g
61026.33060374,1.11336846,0.04003905,1.0000044,g
61026.330615315,1.0706436,0.03949808,1.0000044,g
61026.33062689,1.12188379,0.0396176,1.0000044,g
61026.330638465,1.17642469,0.04099288,1.0000044,g
61026.33065004,1.14015609,0.03954514,1.0000044,g
61026.330661614,1.06911889,0.03888496,1.0000044,g
61026.330673189,1.18631384,0.04060533,1.0000044,g
61026.330684764,1.15986918,0.04048071,1.0000044,g
61026.330696339,1.1430063,0.04053371,1.0000044,g
61026.330707914,1.12427435,0.04060314,1.0000044,g
61026.330719489,1.10345496,0.04063871,1.0000044,g
61026.330731064,1.12788646,0.04023888,1.0000044,g
61026.330742638,1.18455465,0.04107054,1.0000044,g
61026.330754213,1.2436629,0.04273272,1.0000044,g
61026.330765788,1.29984789,0.04252691,1.0000044,g
61026.330777363,1.14664576,0.03995362,1.0000044,g
61026.330788938,1.16182683,0.04121135,1.0000044,g
61026.330800513,1.19317739,0.04110885,1.0000044,g
61026.330812088,1.15373941,0.04031641,1.0000044,g
61026.330823662,1.16157872,0.04100769,1.0000044,g
61026.330835237,1.18771211,0.04073203,1.0000044,g
61026.330846812,1.16071547,0.04021347,1.0000044,g
61026.330858387,1.12951064,0.04013481,1.0000044,g
61026.330869962,1.19732143,0.04076561,1.0000044,g
61026.330881537,1.23546193,0.0423307,1.0000044,g
61026.330893112,1.18224898,0.04154217,1.0000044,g
61026.330904686,1.14787416,0.0406244,1.0000044,g
61026.330916261,1.16637234,0.04150519,1.0000044,g
61026.330927836,1.17945104,0.04160463,1.0000044,g
61026.330939411,1.20175102,0.04238099,1.0000044,g
61026.330950986,1.18803695,0.04114118,1.0000044,g
61026.330962561,1.2078684,0.04176618,1.0000044,g
61026.330974136,1.22042809,0.04165458,1.0000044,g
61026.330985711,1.26605673,0.04290624,1.0000044,g
61026.330997285,1.145922,0.04082784,1.0000044,g
61026.33100886,1.16229521,0.04086048,1.0000044,g
61026.331020435,1.16360265,0.04182278,1.0000044,g
61026.33103201,1.08858538,0.03972993,1.0000044,g
61026.331043585,1.12729229,0.04093879,1.0000044,g
61026.33105516,1.05945234,0.04052064,1.0000044,g
61026.331066735,1.01283439,0.04008568,1.0000044,g
61026.331078309,1.01591826,0.03967948,1.0000044,g
61026.331089884,1.12405573,0.04020743,1.0000044,g
61026.331101459,1.08841027,0.03931605,1.0000044,g
61026.331113034,1.05796601,0.0390878,1.0000044,g
61026.331124609,1.08627315,0.03982848,1.0000044,g
61026.331136184,1.09972725,0.03942085,1.0000044,g
61026.331147759,1.12498414,0.0401916,1.0000044,g
61026.331159333,1.11032671,0.03964722,1.0000044,g
61026.331170908,1.08492887,0.03867612,1.0000044,g
61026.331182483,1.06388516,0.03936602,1.0000044,g
61026.331194058,0.96647799,0.03865668,1.0000044,g
61026.331205633,1.04649539,0.03971191,1.0000044,g
61026.331217208,1.07942095,0.04083884,1.0000044,g
61026.331228783,1.0800034,0.04088581,1.0000044,g
61026.331240358,1.0892816,0.04036843,1.0000044,g
61026.331251932,1.07394292,0.04055723,1.0000044,g
61026.331263507,1.03967017,0.03938591,1.0000044,g
61026.331275082,1.14620747,0.04060399,1.0000044,g
61026.331286657,1.04910036,0.03913401,1.0000044,g
61026.331298232,1.14930802,0.04183479,1.0000044,g
61026.331309807,1.0577138,0.03958702,1.0000044,g
61026.331321382,1.15381939,0.04145918,1.0000044,g
61026.331332956,1.09878106,0.0401084,1.0000044,g
61026.331344531,1.05012258,0.0392689,1.0000044,g
61026.331356106,1.04909055,0.03860351,1.0000044,g
61026.331367681,1.10334197,0.03949487,1.0000044,g
61026.331379256,1.08898974,0.03971871,1.0000044,g
61026.331390831,1.03989818,0.03811558,1.0000044,g
61026.331402406,1.08235396,0.03917468,1.0000044,g
61026.33141398,1.05498793,0.03905784,1.0000044,g
61026.331425555,1.07556525,0.03880362,1.0000044,g
61026.33143713,1.01290218,0.03827714,1.0000044,g
61026.331448705,1.1041763,0.04041559,1.0000044,g
61026.33146028,0.99238011,0.03755537,1.0000044,g
61026.331471855,1.12303122,0.03992975,1.0000044,g
61026.33148343,1.0965853,0.03879065,1.0000044,g
61026.331495004,1.13122773,0.03941455,1.0000044,g
61026.331506579,1.10863206,0.0386888,1.0000044,g
61026.331518154,1.1304124,0.03897654,1.0000044,g
61026.331529729,1.02935333,0.03748185,1.0000044,g
61026.331541304,1.08794686,0.03902112,1.0000044,g
61026.331552879,1.02818318,0.03898939,1.0000044,g
61026.331564454,1.05023513,0.03855648,1.0000044,g
61026.331576029,1.06177892,0.03913155,1.0000044,g
61026.331587603,1.08794513,0.03908293,1.0000044,g
61026.331599178,1.11861175,0.0403335,1.0000044,g
61026.331610753,1.05588226,0.03897623,1.0000044,g
61026.331622328,1.04507778,0.03924588,1.0000044,g
61026.331633903,0.94351377,0.03675976,1.0000044,g
61026.331645478,1.07441978,0.03901167,1.0000044,g
61026.331657053,1.12229423,0.03951788,1.0000044,g
61026.331668627,1.09123939,0.03956431,1.0000044,g
61026.331680202,1.11395125,0.03964677,1.0000044,g
61026.331691777,1.1179505,0.04034838,1.0000044,g
61026.331703352,1.09362371,0.03999375,1.0000044,g
61026.331714927,1.03502162,0.03985402,1.0000044,g
61026.331726502,1.0145221,0.03891024,1.0000044,g
61026.331738077,1.13318512,0.04024922,1.0000044,g
61026.331749651,1.07243817,0.03861678,1.0000044,g
61026.331761226,1.03408469,0.03811193,1.0000044,g
61026.331772801,1.17074218,0.04089238,1.0000044,g
61026.331784376,1.07937927,0.03942738,1.0000044,g
61026.331795951,1.11253721,0.04012747,1.0000044,g
61026.331807526,1.12054676,0.03979199,1.0000044,g
61026.331819101,1.09284783,0.03923423,1.0000044,g
61026.331830675,1.11133657,0.03935776,1.0000044,g
61026.33184225,0.95361658,0.03821293,1.0000044,g
61026.331853825,1.09158413,0.04036428,1.0000044,g
61026.3318654,1.1396697,0.04147976,1.0000044,g
61026.331876975,1.0938166,0.04027775,1.0000044,g
61026.33188855,1.15007736,0.04092856,1.0000044,g
61026.331900125,1.0987646,0.04071258,1.0000044,g
61026.3319117,1.13858352,0.04067867,1.0000044,g
61026.331923274,1.15463485,0.04150547,1.0000044,g
61026.331934849,1.10888061,0.04025188,1.0000044,g
61026.331946424,1.04396582,0.03902972,1.0000044,g
61026.331957999,1.09887296,0.039435,1.0000044,g
61026.331969574,1.08125644,0.0396586,1.0000044,g
61026.331981149,1.18352047,0.04265177,1.0000044,g
61026.331992724,1.07836646,0.04017712,1.0000044,g
61026.332004298,1.06728073,0.04017465,1.0000044,g
61026.332015873,1.09999335,0.04088608,1.0000044,g
61026.332027448,1.08952883,0.03987976,1.0000044,g
61026.332039023,1.08095169,0.03973672,1.0000044,g
61026.332050598,1.02516073,0.03986369,1.0000044,g
61026.332062173,1.06615123,0.04153403,1.0000044,g
61026.332073748,1.1576502,0.04231416,1.0000044,g
61026.332085322,1.1334686,0.04161688,1.0000044,g
61026.332096897,0.96817238,0.03848951,1.0000044,g
61026.332108472,1.08334412,0.04038011,1.0000044,g
61026.332120047,1.0229762,0.03820908,1.0000044,g
61026.332131622,1.13188823,0.04091372,1.0000044,g
61026.332143197,1.02843702,0.03961306,1.0000044,g
61026.332154772,1.06615359,0.0410022,1.0000044,g
61026.332166346,1.06381569,0.0412057,1.0000044,g
61026.332177921,0.95405343,0.03911944,1.0000044,g
61026.332189496,1.00513075,0.03977097,1.0000044,g
61026.332201071,1.01176779,0.03898051,1.0000044,g
61026.332212646,1.03438357,0.03913014,1.0000044,g
61026.332224221,1.0173702,0.03883164,1.0000044,g
61026.332235796,1.08914425,0.03977216,1.0000044,g
61026.332247371,1.12127249,0.04142138,1.0000044,g
61026.332258945,1.03876637,0.03975407,1.0000044,g
61026.33227052,0.95061051,0.03811291,1.0000044,g
61026.332282095,1.02227082,0.03921392,1.0000044,g
61026.33229367,1.08071798,0.04015603,1.0000044,g
61026.332305245,1.0166964,0.03906231,1.0000044,g
61026.33231682,0.97096724,0.03856128,1.0000044,g
61026.332328395,0.98705576,0.03898331,1.0000044,g
61026.332339969,0.93179319,0.03915486,1.0000044,g
61026.332351544,1.0158249,0.04015965,1.0000044,g
61026.332363119,1.02249337,0.04011989,1.0000044,g
61026.332374694,1.0039251,0.03990606,1.0000044,g
61026.332386269,1.03489553,0.04056958,1.0000044,g
61026.332397844,1.08168711,0.04035634,1.0000044,g
61026.332409419,0.91677965,0.03795413,1.0000044,g
61026.332420993,1.02766574,0.03933054,1.0000044,g
61026.332432568,1.04545044,0.03916434,1.0000044,g
61026.332444143,1.00179772,0.0383153,1.0000044,g
61026.332455718,0.96868533,0.03776854,1.0000044,g
61026.332467293,1.01995874,0.03823585,1.0000044,g
61026.332478868,1.08749996,0.03866718,1.0000044,g
61026.332490443,1.06662901,0.03850462,1.0000044,g
61026.332502017,1.04014135,0.03860516,1.0000044,g
61026.332513592,1.06393755,0.03934177,1.0000044,g
61026.332525167,1.08176402,0.04000815,1.0000044,g
61026.332536742,1.04088171,0.03832473,1.0000044,g
61026.332548317,1.03288336,0.03941307,1.0000044,g
61026.332559892,1.01354969,0.03848449,1.0000044,g
61026.332571467,1.10166203,0.04042901,1.0000044,g
61026.332583042,1.05495356,0.04036022,1.0000044,g
61026.332594616,1.07147674,0.04016523,1.0000044,g
61026.332606191,1.01630148,0.0394273,1.0000044,g
61026.332617766,0.99995217,0.03895854,1.0000044,g
61026.332629341,0.98591599,0.03880683,1.0000044,g
61026.332640916,1.01681899,0.03837509,1.0000044,g
61026.332652491,1.02982147,0.03883003,1.0000044,g
61026.332664066,1.05794975,0.03913852,1.0000044,g
61026.33267564,1.04383593,0.03971808,1.0000044,g
61026.332687215,1.03389244,0.03923944,1.0000044,g
61026.33269879,1.01289788,0.03991758,1.0000044,g
61026.332710365,1.01817158,0.03970435,1.0000044,g
61026.33272194,0.97504585,0.03877524,1.0000044,g
61026.332733515,1.01858,0.03837722,1.0000044,g
61026.33274509,1.03481695,0.03879179,1.0000044,g
61026.332756664,1.0679588,0.03898151,1.0000044,g
61026.332768239,0.98144645,0.03763703,1.0000044,g
61026.332779814,1.08617536,0.03982313,1.0000044,g
61026.332791389,0.98024524,0.03888281,1.0000044,g
61026.332802964,1.02913661,0.03883108,1.0000044,g
61026.332814539,1.01864981,0.03866627,1.0000044,g
61026.332826114,1.00517381,0.03821636,1.0000044,g
61026.332837688,0.97137001,0.03732826,1.0000044,g
61026.332849263,1.05194812,0.03894576,1.0000044,g
61026.332860838,0.93999766,0.03691488,1.0000044,g
61026.332872413,0.9927569,0.03826466,1.0000044,g
61026.332883988,1.04631637,0.03940013,1.0000044,g
61026.332895563,0.9541028,0.03817206,1.0000044,g
61026.332907138,0.93608012,0.03794149,1.0000044,g
61026.332918713,1.02063375,0.03854954,1.0000044,g
61026.332930287,1.03267927,0.03859761,1.0000044,g
61026.332941862,0.99040136,0.03759778,1.0000044,g
61026.332953437,1.02597362,0.03861711,1.0000044,g
61026.332965012,1.01675453,0.03942279,1.0000044,g
61026.332976587,1.08451654,0.03990336,1.0000044,g
61026.332988162,1.06329743,0.03945381,1.0000044,g
61026.332999737,1.07662389,0.03973832,1.0000044,g
61026.333011311,1.0010768,0.03913883,1.0000044,g
61026.333022886,1.0916259,0.04084929,1.0000044,g
61026.333034461,1.01279285,0.04033448,1.0000044,g
61026.333046036,1.07744956,0.04167693,1.0000044,g
61026.333057611,1.09666786,0.04099423,1.0000044,g
61026.333069186,1.12444361,0.03995071,1.0000044,g
61026.333080761,1.06164731,0.03935261,1.0000044,g
61026.333092335,1.10270757,0.03988103,1.0000044,g
61026.33310391,1.03058734,0.03850065,1.0000044,g
61026.333115485,1.11353135,0.03952753,1.0000044,g
61026.33312706,1.065071,0.03916851,1.0000044,g
61026.333138635,0.96774612,0.03904489,1.0000044,g
61026.33315021,0.95983794,0.03878664,1.0000044,g
61026.333161785,1.1064568,0.03987629,1.0000044,g
61026.333173359,1.05725166,0.03929807,1.0000044,g
61026.333184934,0.97745224,0.03871327,1.0000044,g
61026.333196509,1.05669466,0.04060154,1.0000044,g
61026.333208084,1.06103366,0.03960078,1.0000044,g
61026.333219659,1.04086252,0.04020309,1.0000044,g
61026.333231234,1.14706206,0.04130723,1.0000044,g
61026.333242809,1.08447508,0.04104269,1.0000044,g
61026.333254384,1.11646401,0.04065406,1.0000044,g
61026.333265958,1.11765347,0.03912851,1.0000044,g
61026.333277533,1.20599948,0.04146006,1.0000044,g
61026.333289108,1.12659181,0.03972274,1.0000044,g
61026.333300683,1.12505637,0.03988882,1.0000044,g
61026.333312258,1.18262984,0.04033878,1.0000044,g
61026.333323833,1.0501187,0.03906696,1.0000044,g
61026.333335408,1.12717598,0.03984219,1.0000044,g
61026.333346982,1.03988595,0.03909456,1.0000044,g
61026.333358557,1.11261521,0.03918512,1.0000044,g
61026.333370132,1.24107748,0.04119963,1.0000044,g
61026.333381707,1.07620256,0.03881773,1.0000044,g
61026.333393282,1.18265987,0.04078881,1.0000044,g
61026.333404857,1.1247841,0.03982451,1.0000044,g
61026.333416432,1.14380393,0.03947377,1.0000044,g
61026.333428006,1.09269966,0.03973761,1.0000044,g
61026.333439581,1.22088268,0.04213435,1.0000044,g
61026.333451156,1.21458288,0.04166541,1.0000044,g
61026.333462731,1.20250158,0.0418164,1.0000044,g
61026.333474306,1.17983451,0.04129566,1.0000044,g
61026.333485881,1.18626674,0.04113756,1.0000044,g
61026.333497456,1.19412991,0.04171189,1.0000044,g
61026.33350903,1.15821432,0.04101359,1.0000044,g
61026.333520605,1.26938884,0.04344845,1.0000044,g
61026.33353218,1.20153436,0.04244255,1.0000044,g
61026.333543755,1.14852267,0.04041557,1.0000044,g
61026.33355533,1.09479954,0.04102953,1.0000044,g
61026.333566905,1.16859269,0.0416572,1.0000044,g
61026.33357848,1.19681138,0.0421846,1.0000044,g
61026.333590055,1.17046032,0.04227917,1.0000044,g
61026.333601629,1.2518059,0.04298954,1.0000044,g
61026.333613204,1.15941031,0.04116929,1.0000044,g
61026.333624779,1.12613176,0.04166154,1.0000044,g
61026.333636354,1.16883387,0.0417861,1.0000044,g
61026.333647929,1.16811901,0.04186547,1.0000044,g
61026.333659504,1.22271211,0.04145865,1.0000044,g
61026.333671079,1.15843625,0.04130471,1.0000044,g
61026.333682653,1.16633116,0.0417295,1.0000044,g
61026.333694228,1.13729663,0.04065559,1.0000044,g
61026.333705803,1.17737694,0.04142474,1.0000044,g
61026.333717378,1.25517165,0.04180325,1.0000044,g
61026.333728953,1.23635744,0.0425105,1.0000044,g
61026.333740528,1.28955357,0.04338439,1.0000044,g
61026.333752103,1.17925354,0.04160305,1.0000044,g
61026.333763677,1.22912801,0.04196616,1.0000044,g
61026.333775252,1.16039967,0.04176859,1.0000044,g
61026.333786827,1.14714444,0.04233763,1.0000044,g
61026.333798402,1.20493792,0.04384704,1.0000044,g
61026.333809977,1.17275685,0.04366856,1.0000044,g
61026.333821552,1.0854646,0.03983387,1.0000044,g
61026.333833127,1.1934012,0.04102482,1.0000044,g
61026.333844702,1.13275331,0.04066195,1.0000044,g
61026.333856276,1.13327398,0.04047882,1.0000044,g
61026.333867851,1.2226877,0.04156252,1.0000044,g
61026.333879426,1.16681492,0.04076402,1.0000044,g
61026.333891001,1.12592648,0.04001509,1.0000044,g
61026.333902576,1.22829514,0.04238468,1.0000044,g
61026.333914151,1.20315832,0.04105252,1.0000044,g
61026.333925726,1.0853786,0.03929279,1.0000044,g
61026.3339373,1.0740743,0.0388692,1.0000044,g
61026.333948875,1.1457247,0.04012224,1.0000044,g
61026.33396045,1.12528498,0.04097066,1.0000044,g
61026.333972025,1.10783351,0.04066834,1.0000044,g
61026.3339836,1.14412829,0.04098039,1.0000044,g
61026.333995175,1.16076264,0.04135037,1.0000044,g
61026.33400675,1.18549824,0.04074296,1.0000044,g
61026.334018324,1.10732327,0.03984829,1.0000044,g
61026.334029899,1.1470586,0.04078363,1.0000044,g
61026.334041474,1.1735387,0.04108955,1.0000044,g
61026.334053049,1.18169863,0.04054114,1.0000044,g
61026.334064624,1.09772806,0.03931108,1.0000044,g
61026.334076199,1.07072444,0.03944547,1.0000044,g
61026.334087774,1.08571538,0.04082069,1.0000044,g
61026.334099348,1.09520422,0.03979414,1.0000044,g
61026.334110923,1.10540706,0.03970273,1.0000044,g
61026.334122498,1.17135382,0.04010536,1.0000044,g
61026.334134073,1.10520749,0.03930483,1.0000044,g
61026.334145648,1.09454848,0.03931315,1.0000044,g
61026.334157223,1.09967059,0.03898618,1.0000044,g
61026.334168798,1.05936517,0.03899394,1.0000044,g
61026.334180373,1.09419942,0.04066955,1.0000044,g
61026.334191947,1.06125164,0.04015504,1.0000044,g
61026.334203522,1.11661792,0.03994663,1.0000044,g
61026.334215097,1.14161369,0.04078981,1.0000044,g
61026.334226672,1.18193757,0.04002333,1.0000044,g
61026.334238247,1.04194151,0.03885585,1.0000044,g
61026.334249822,1.11885297,0.0398786,1.0000044,g
61026.334261397,1.16789317,0.04021742,1.0000044,g
61026.334272971,1.13364772,0.03993548,1.0000044,g
61026.334284546,1.13509824,0.03950231,1.0000044,g
61026.334296121,1.11925209,0.04028882,1.0000044,g
61026.334307696,1.07950552,0.03990001,1.0000044,g
61026.334319271,1.10218694,0.03929105,1.0000044,g
61026.334330846,1.13008433,0.04063267,1.0000044,g
61026.334342421,1.04517857,0.03826602,1.0000044,g
61026.334353995,1.17619971,0.04027297,1.0000044,g
61026.33436557,1.21767455,0.04035485,1.0000044,g
61026.334377145,1.02095943,0.03746798,1.0000044,g
61026.33438872,1.07438667,0.03837162,1.0000044,g
61026.334400295,1.04316731,0.03771896,1.0000044,g
61026.33441187,1.00399452,0.03779593,1.0000044,g
61026.334423445,1.04314621,0.03896822,1.0000044,g
61026.334435019,1.0989982,0.03927691,1.0000044,g
61026.334446594,1.01790842,0.03762545,1.0000044,g
61026.334458169,1.11773963,0.04039169,1.0000044,g
61026.334469744,1.04003323,0.03844606,1.0000044,g
61026.334481319,1.05345654,0.03839531,1.0000044,g
61026.334492894,1.03626495,0.03744104,1.0000044,g
61026.334504469,1.01104164,0.03708206,1.0000044,g
61026.334516043,1.00600316,0.03783345,1.0000044,g
61026.334527618,1.06760036,0.03970167,1.0000044,g
61026.334539193,1.1376673,0.0394332,1.0000044,g
61026.334550768,1.02115522,0.03785538,1.0000044,g
61026.334562343,1.13404325,0.0398854,1.0000044,g
61026.334573918,1.10514669,0.03997083,1.0000044,g
61026.334585493,1.06488487,0.03935203,1.0000044,g
61026.334597068,1.13544443,0.03978101,1.0000044,g
61026.334608642,1.21386491,0.04160892,1.0000044,g
61026.334620217,0.99587525,0.03766896,1.0000044,g
61026.334631792,1.0325567,0.03807069,1.0000044,g
61026.334643367,1.06141958,0.03883022,1.0000044,g
61026.334654942,1.0565082,0.03817857,1.0000044,g
61026.334666517,0.96205563,0.03727624,1.0000044,g
61026.334678092,1.02767089,0.03792911,1.0000044,g
61026.334689666,1.0345044,0.03857251,1.0000044,g
61026.334701241,1.03226739,0.03776644,1.0000044,g
61026.334712816,1.00016997,0.03816181,1.0000044,g
61026.334724391,0.96716015,0.03726159,1.0000044,g
61026.334735966,1.05332642,0.03906729,1.0000044,g
61026.334747541,1.08222128,0.03950969,1.0000044,g
61026.334759116,1.12619503,0.04111985,1.0000044,g
61026.33477069,1.10560996,0.03972728,1.0000044,g
61026.334782265,1.1602786,0.0406654,1.0000044,g
61026.33479384,1.01406365,0.03833079,1.0000044,g
61026.334805415,1.03182541,0.03899412,1.0000044,g
61026.33481699,1.03696642,0.03870215,1.0000044,g
61026.334828565,0.92541286,0.03636735,1.0000044,g
61026.33484014,1.01600363,0.03868366,1.0000044,g
61026.334851714,1.03299507,0.04002013,1.0000044,g
61026.334863289,0.99706502,0.03971543,1.0000044,g
61026.334874864,1.05391051,0.0394632,1.0000044,g
61026.334886439,0.95532221,0.03730073,1.0000044,g
61026.334898014,0.91626229,0.03764236,1.0000044,g
61026.334909589,1.02637332,0.03969424,1.0000044,g
61026.334921164,0.98146873,0.03675793,1.0000044,g
61026.334932739,1.02119266,0.03753663,1.0000044,g
61026.334944313,1.08062918,0.03971433,1.0000044,g
61026.335163971,0.79635369,0.0319607,1.0000044,g
61026.335175546,0.83522796,0.0325638,1.0000044,g
61026.335187121,0.78759632,0.03188352,1.0000044,g
61026.335198696,0.81393234,0.03290477,1.0000044,g
61026.33521027,0.75131803,0.03156477,1.0000044,g
61026.335221845,0.76737642,0.03093822,1.0000044,g
61026.33523342,0.76712664,0.03147512,1.0000044,g
61026.335244995,0.76210248,0.03126621,1.0000044,g
61026.33525657,0.80399146,0.03222011,1.0000044,g
61026.335268145,0.78626477,0.03189636,1.0000044,g
61026.33527972,0.75811888,0.03143923,1.0000044,g
61026.335291294,0.70809546,0.03047177,1.0000044,g
61026.335302869,0.75302589,0.03128765,1.0000044,g
61026.335314444,0.68576388,0.03010275,1.0000044,g
61026.335326019,0.71914328,0.03178656,1.0000044,g
61026.335337594,0.72426616,0.03145094,1.0000044,g
61026.335349169,0.71650921,0.03047039,1.0000044,g
61026.335360744,0.70329489,0.03045506,1.0000044,g
61026.335372318,0.6782259,0.03025204,1.0000044,g
61026.335383893,0.61843267,0.02869196,1.0000044,g
61026.335395468,0.71112859,0.0305643,1.0000044,g
61026.335407043,0.64794683,0.02909622,1.0000044,g
61026.335418618,0.61558732,0.0281169,1.0000044,g
61026.335430193,0.6254806,0.02891308,1.0000044,g
61026.335441768,0.58933227,0.02861039,1.0000044,g
61026.335453342,0.63333388,0.03038012,1.0000044,g
61026.335464917,0.59465591,0.02906537,1.0000044,g
61026.335476492,0.62286119,0.02968993,1.0000044,g
61026.335488067,0.60152139,0.02936407,1.0000044,g
61026.335499642,0.59357753,0.03007871,1.0000044,g
61026.335511217,0.54568855,0.02782491,1.0000044,g
61026.335522792,0.60094256,0.02933556,1.0000044,g
61026.335534367,0.56462255,0.0284299,1.0000044,g
61026.335545941,0.53150001,0.02807509,1.0000044,g
61026.335557516,0.60926719,0.02935841,1.0000044,g
61026.335569091,0.59408444,0.02821851,1.0000044,g
61026.335580666,0.59284346,0.02865519,1.0000044,g
61026.335592241,0.57682533,0.02813673,1.0000044,g
61026.335603816,0.57414928,0.02839684,1.0000044,g
61026.335615391,0.56830385,0.02848646,1.0000044,g
61026.335626965,0.56399443,0.02775201,1.0000044,g
61026.33563854,0.58396858,0.02881956,1.0000044,g
61026.335650115,0.61232118,0.02971611,1.0000044,g
61026.33566169,0.6111099,0.02961986,1.0000044,g
61026.335673265,0.57903822,0.02894648,1.0000044,g
61026.33568484,0.61250588,0.02973579,1.0000044,g
61026.335696415,0.58010936,0.02864201,1.0000044,g
61026.335707989,0.53228175,0.02743349,1.0000044,g
61026.335719564,0.61396066,0.02981662,1.0000044,g
61026.335731139,0.60730872,0.0293701,1.0000044,g
61026.335742714,0.63110248,0.02891935,1.0000044,g
61026.335754289,0.55932999,0.02731394,1.0000044,g
61026.335765864,0.51183556,0.02665059,1.0000044,g
61026.335777439,0.58663,0.02817806,1.0000044,g
61026.335789013,0.58540619,0.02826484,1.0000044,g
61026.335800588,0.54598546,0.02713673,1.0000044,g
61026.335812163,0.60441861,0.02853611,1.0000044,g
61026.335823738,0.60048399,0.0295203,1.0000044,g
61026.335835313,0.65843925,0.03008755,1.0000044,g
61026.335846888,0.55861858,0.02768963,1.0000044,g
61026.335858463,0.54804317,0.02802912,1.0000044,g
61026.335870037,0.59845258,0.02850704,1.0000044,g
61026.335881612,0.6020013,0.02925032,1.0000044,g
61026.335893187,0.59639955,0.02893179,1.0000044,g
61026.335904762,0.61181651,0.0289386,1.0000044,g
61026.335916337,0.59821552,0.02860901,1.0000044,g
61026.335927912,0.56730689,0.02800871,1.0000044,g
61026.335939487,0.65296546,0.03053432,1.0000044,g
61026.335951062,0.68183383,0.03232572,1.0000044,g
61026.335962636,0.67222239,0.03095384,1.0000044,g
61026.335974211,0.67665997,0.03083182,1.0000044,g
61026.335985786,0.72020034,0.03155114,1.0000044,g
61026.335997361,0.66859534,0.03011893,1.0000044,g
61026.336008936,0.69536659,0.03066827,1.0000044,g
61026.336020511,0.67505338,0.03022686,1.0000044,g
61026.336032086,0.71302189,0.03122677,1.0000044,g
61026.33604366,0.72699054,0.03120369,1.0000044,g
61026.336055235,0.72566352,0.03076811,1.0000044,g
61026.33606681,0.69237585,0.03041658,1.0000044,g
61026.336078385,0.73861412,0.0315813,1.0000044,g
61026.33608996,0.72624046,0.0318816,1.0000044,g
61026.336101535,0.7520759,0.03214934,1.0000044,g
61026.33611311,0.77330275,0.03287335,1.0000044,g
61026.336124684,0.83425228,0.0333993,1.0000044,g
61026.336136259,0.76611579,0.0322652,1.0000044,g
61026.336147834,0.79790347,0.03243814,1.0000044,g
61026.336159409,0.78566139,0.03236219,1.0000044,g
61026.336170984,0.80244242,0.03206002,1.0000044,g
61026.336182559,0.76630801,0.0317762,1.0000044,g
61026.336194134,0.82133799,0.03292532,1.0000044,g
61026.336205708,0.82379084,0.03339314,1.0000044,g
61026.336217283,0.91315084,0.03418291,1.0000044,g
61026.336228858,0.85012922,0.03378705,1.0000044,g
61026.336240433,0.88661801,0.03380757,1.0000044,g
61026.336252008,0.92751417,0.03477924,1.0000044,g
61026.336263583,0.85832477,0.03333057,1.0000044,g
61026.336275158,0.92022952,0.03474056,1.0000044,g
61026.336286733,0.87049226,0.03475859,1.0000044,g
61026.336298307,0.99956845,0.03633684,1.0000044,g
61026.336309882,0.93555691,0.03524491,1.0000044,g
61026.336321457,0.91593424,0.03479936,1.0000044,g
61026.336333032,0.9515127,0.03494833,1.0000044,g
61026.336344607,0.98749835,0.03569943,1.0000044,g
61026.336356182,0.93758612,0.03488704,1.0000044,g
61026.336367757,0.90151171,0.03414028,1.0000044,g
61026.336379331,0.98901066,0.03627328,1.0000044,g
61026.336390906,0.95099506,0.0348959,1.0000044,g
61026.336402481,0.97410052,0.03522858,1.0000044,g
61026.336414056,0.92433314,0.03415168,1.0000044,g
61026.336425631,0.99703978,0.03561025,1.0000044,g
61026.336437206,1.00247324,0.03598276,1.0000044,g
61026.336448781,0.92444989,0.03459513,1.0000044,g
61026.336460355,1.00497363,0.03597887,1.0000044,g
61026.33647193,0.93599957,0.03487909,1.0000044,g
61026.336483505,1.02684707,0.03672392,1.0000044,g
